RegionRank	Rank	Name	Rating
2146	4409	TOM	1551.243
2147	4410	カデキタ	1551.225
2148	4412	G	1551.187
2149	4413	スカイ	1551.159
2150	4414	メンチ	1551.078
2151	4415	アオイ	1551.042
2152	4418	かえで	1551.022
2153	4420	ミデン	1550.995
2154	4422	ベイル	1550.961
2155	4424	まこ	1550.913
2156	4425	ぽちゃ	1550.906
2157	4431	ハルト	1550.83
2158	4432	EnrgDr	1550.816
2159	4433	スミレ	1550.811
2160	4435	うたよみ	1550.8
2161	4436	アキ	1550.793
2162	4438	キタムラ	1550.715
2163	4440	れん	1550.693
2164	4441	pLaTeX	1550.685
2165	4442	くろゆきひめ	1550.681
2166	4444	みたま	1550.671
2167	4446	krrn	1550.657
2168	4448	すばる	1550.642
2169	4450	★NOKO★	1550.595
2170	4452	ENEO	1550.524
2171	4458	スカーレット	1550.429
2172	4460	マイケル7	1550.426
2173	4462	IKUSIN	1550.379
2174	4463	カティ	1550.378
2175	4465	Kota	1550.332
2176	4467	カナメ	1550.327
2177	4469	アリア	1550.313
2178	4471	マゼラン	1550.298
2179	4472	きはる	1550.294
2180	4474	キューブ	1550.285
2181	4477	りくまさ	1550.281
2182	4478	ばぶるがむ	1550.257
2183	4480	バイオレット	1550.256
2184	4484	しっと	1550.221
2185	4485	レスト	1550.214
2186	4486	あやなっち	1550.188
2187	4488	ΔゆうやΔ	1550.173
2188	4490	ゲち	1550.169
2189	4493	723	1550.159
2190	4495	ユキ	1550.123
2191	4496	やお	1550.103
2192	4497	あおい	1550.052
2193	4500	ふなぽん	1550.021
2194	4501	ずーしー	1550.005
2195	4502	アオイ	1549.983
2196	4503	ツルギベ	1549.968
2197	4504	すないすけ	1549.96
2198	4506	ハマデイ	1549.944
2199	4507	イロキ	1549.893
2200	4509	ゆうき	1549.842
2201	4510	Macca	1549.796
2202	4511	さくれ	1549.795
2203	4512	あちき	1549.794
2204	4513	せりざわ	1549.781
2205	4514	ミーヤ	1549.766
2206	4515	リリー	1549.763
2207	4517	コンテ	1549.749
2208	4519	アリア	1549.724
2209	4524	りょう	1549.61
2210	4525	だーのーる	1549.609
2211	4531	はげおぶはげ	1549.519
2212	4533	Ylit	1549.487
2213	4534	ぼんたろう	1549.485
2214	4537	フジマル	1549.408
2215	4538	めろん	1549.39
2216	4541	roze	1549.361
2217	4542	ゆうひ	1549.359
2218	4543	Show	1549.344
2219	4544	まいたま	1549.326
2220	4545	さそ	1549.319
2221	4549	ばんぎ	1549.282
2222	4553	ヒメックス	1549.196
2223	4554	やすたん	1549.182
2224	4559	クイーン	1549.126
2225	4562	ゆい	1549.084
2226	4564	カケル	1549.079
2227	4565	ヨシタク	1549.065
2228	4566	№339	1549.054
2229	4570	あおい	1548.997
2230	4571	シズク	1548.945
2231	4572	ぶらっく	1548.936
2232	4573	KOU	1548.933
2233	4574	ベティコ	1548.923
2234	4575	ひろあき	1548.897
2235	4579	スカル	1548.83
2236	4581	ふう	1548.73
2237	4582	ふぉーす	1548.716
2238	4585	エイル	1548.701
2239	4586	YUI	1548.667
2240	4587	Asih	1548.657
2241	4591	せき	1548.568
2242	4592	バイオレット	1548.566
2243	4595	かなし	1548.538
2244	4596	「ればのん」	1548.531
2245	4598	クリ・ボー7	1548.471
2246	4602	オキ	1548.403
2247	4604	ゆき	1548.401
2248	4606	シャー	1548.396
2249	4607	あいしてる	1548.389
2250	4609	よっし	1548.342
2251	4613	チラ	1548.303
2252	4615	637	1548.296
2253	4616	マルコ	1548.267
2254	4621	はやてまる	1548.222
2255	4622	TKP	1548.208
2256	4636	たろいも	1548.04
2257	4638	オモチスキー	1548.024
2258	4641	メンデス	1547.994
2259	4643	リアネ	1547.929
2260	4644	エリマル	1547.925
2261	4648	グラム	1547.916
2262	4655	リアネコ	1547.863
2263	4656	アイム	1547.856
2264	4658	バイオレット	1547.83
2265	4660	なかず	1547.813
2266	4663	よっぱおーん	1547.812
2267	4664	おりがみ	1547.778
2268	4665	まっすん	1547.75
2269	4666	トシD	1547.719
2270	4668	たかひろ	1547.674
2271	4670	ふのもの	1547.662
2272	4671	キノ	1547.649
2273	4672	ひろ	1547.63
2274	4673	エルデス	1547.616
2275	4675	スイ	1547.585
2276	4677	ドラベイク	1547.553
2277	4677	かなこ	1547.553
2278	4681	うろじぃ	1547.512
2279	4683	わくわく	1547.456
2280	4684	さめた	1547.427
2281	4685	まめまる	1547.423
2282	4686	ペペロン	1547.408
2283	4690	マリア	1547.378
2284	4691	がすおず	1547.373
2285	4693	テイク	1547.333
2286	4695	スカーレット	1547.262
2287	4696	めんぼう	1547.237
2288	4697	こうら	1547.221
2289	4701	ぐんじゃら	1547.189
2290	4702	かすみん	1547.165
2291	4705	まえむ	1547.098
2292	4710	kt	1547.016
2293	4714	かんづめ	1546.948
2294	4715	アキ	1546.937
2295	4717	コハク	1546.904
2296	4720	バイオレット	1546.845
2297	4722	たか	1546.817
2298	4724	Kara	1546.777
2299	4728	ラムね	1546.759
2300	4729	ナミュール	1546.747
2301	4731	ヒロ	1546.721
2302	4732	リーフ	1546.696
2303	4736	バイオレット	1546.645
2304	4738	トトゥーリア	1546.614
2305	4739	ことちゃん	1546.608
2306	4740	sai	1546.607
2307	4742	ぴきゅん	1546.568
2308	4745	エスバヤシ	1546.511
2309	4751	なはと	1546.434
2310	4753	ぱらす	1546.416
2311	4754	バイオレット	1546.375
2312	4757	スカーレット	1546.324
2313	4765	ねい	1546.169
2314	4766	あおい	1546.13
2315	4768	たこ	1546.126
2316	4769	なお	1546.125
2317	4771	キズナ	1546.09
2318	4777	まどぎわ	1546.033
2319	4778	しまりん	1546.022
2320	4779	にゅらら	1546.017
2321	4780	とみさとなお	1546.001
2322	4784	じょか	1545.931
2323	4785	ハク	1545.922
2324	4791	わたる	1545.785
2325	4794	コア	1545.779
2326	4798	tyo	1545.742
2327	4799	じがるんば	1545.722
2328	4800	スイ	1545.703
2329	4802	かいかい	1545.687
2330	4803	きむら	1545.666
2331	4806	マクガフ	1545.629
2332	4809	けい	1545.62
2333	4810	テイル	1545.617
2334	4811	スカーレット	1545.601
2335	4818	ジリ	1545.542
2336	4824	ユイト	1545.421
2337	4825	マサル	1545.413
2338	4826	すわ	1545.4
2339	4826	ぐぅ	1545.4
2340	4832	アイム	1545.346
2341	4833	みなせいおり	1545.329
2342	4835	アトキンス	1545.316
2343	4836	フリカ	1545.28
2344	4837	セプテ	1545.273
2345	4838	ゆうや☆♡	1545.231
2346	4840	ネクロ	1545.214
2347	4841	ちきん	1545.208
2348	4842	ツカサ	1545.193
2349	4849	タニティ	1545.135
2350	4850	S.ゆ～さい	1545.132
2351	4851	おさる	1545.123
2352	4852	らすてぃ	1545.116
2353	4854	よしもん	1545.091
2354	4857	てふてふ	1545.075
2355	4860	たっつー	1545.023
2356	4864	まおうパム	1544.993
2357	4865	すん。	1544.986
2358	4870	そう	1544.952
2359	4873	もちづき	1544.901
2360	4876	かとりん	1544.884
2361	4877	ふじわら	1544.86
2362	4880	アカネ	1544.83
2363	4882	S	1544.811
2364	4883	のすけ	1544.799
2365	4885	クローバー	1544.776
2366	4889	ねもふぃら	1544.713
2367	4891	きあいだ！！	1544.699
2368	4895	スプラッシュ	1544.628
2369	4896	さいかわ	1544.621
2370	4898	シロツメ	1544.591
2371	4899	メット	1544.548
2372	4901	りょまはま	1544.504
2373	4902	Ciel	1544.502
2374	4903	ハヤセユウカ	1544.491
2375	4904	リオハ	1544.445
2376	4908	たると	1544.359
2377	4909	スカーレット	1544.351
2378	4910	NOT	1544.343
2379	4913	ロビンソン	1544.33
2380	4916	トニー	1544.29
2381	4920	あかり	1544.196
2382	4920	シャンク	1544.196
2383	4922	おりがみ	1544.195
2384	4925	cotton	1544.176
2385	4926	こばと	1544.171
2386	4928	テオ	1544.157
2387	4929	ヤマガミン	1544.151
2388	4930	カレン	1544.134
2389	4936	ダイキ	1544.044
2390	4937	すみな	1544.037
2391	4938	ウミ・シシコ	1544.017
2392	4939	ひな	1543.993
2393	4940	ナナコ	1543.982
2394	4941	EMとりかわ	1543.949
2395	4944	さぎり	1543.91
2396	4945	みなこ	1543.902
2397	4951	フェンリル	1543.818
2398	4952	リズル	1543.805
2399	4953	あくろん	1543.787
2400	4954	ひろゆき	1543.777
2401	4956	まなと	1543.758
2402	4959	りんね	1543.748
2403	4961	ボス	1543.731
2404	4963	ゆうき	1543.72
2405	4965	ケナトロ	1543.704
2406	4968	オルフェ	1543.681
2407	4969	SO1	1543.67
2408	4972	ミュー	1543.619
2409	4976	STING	1543.563
2410	4977	kisane	1543.559
2411	4980	ンゴ	1543.514
2412	4985	よしあき	1543.484
2413	4988	のやま	1543.454
2414	4989	NKD	1543.444
2415	4991	ミズナ	1543.436
2416	4992	タケ	1543.432
2417	4996	バイオレット	1543.354
2418	4998	きりの	1543.325
2419	5001	バイオレット	1543.298
2420	5002	フライ	1543.278
2421	5004	はた	1543.214
2422	5007	おかまん	1543.156
2423	5008	ポケモンくん	1543.12
2424	5010	けんてぃー	1543.084
2425	5013	わさびたろう	1543.01
2426	5018	わきあせ	1542.98
2427	5021	バイオレット	1542.908
2428	5022	iZU	1542.904
2429	5025	さい	1542.89
2430	5026	たがやん	1542.885
2431	5028	プラス	1542.831
2432	5029	まほ	1542.829
2433	5030	ひろゆく	1542.811
2434	5035	KEENYA	1542.797
2435	5042	しらいれんか	1542.698
2436	5043	スパムにぎり	1542.67
2437	5044	ゆずき	1542.622
2438	5045	Twin	1542.619
2439	5047	バイオレット	1542.583
2440	5049	ごん	1542.573
2441	5050	しょうかせん	1542.566
2442	5052	くさなぎ	1542.553
2443	5053	みなみさくら	1542.518
2444	5056	TAKU	1542.447
2445	5057	あやさくら	1542.444
2446	5059	ユカオ	1542.411
2447	5061	けんとも	1542.39
2448	5064	チェッカー	1542.362
2449	5071	Zearth	1542.236
2450	5072	モリシ	1542.223
2451	5074	ニエベ	1542.187
2452	5075	Yuki	1542.181
2453	5077	くるす	1542.134
2454	5078	まいたけ	1542.106
2455	5079	T・レッド	1542.094
2456	5080	ウミミ	1542.076
2457	5082	ヨナ	1542.019
2458	5087	クリム	1541.96
2459	5091	moku	1541.927
2460	5094	りとるまん	1541.85
2461	5096	マルキュー	1541.813
2462	5098	やむやむ	1541.777
2463	5101	いわちよ	1541.735
2464	5102	なみのり	1541.726
2465	5105	よもぎ	1541.674
2466	5109	ユタ	1541.632
2467	5111	ひよこ	1541.622
2468	5115	クルス	1541.529
2469	5117	こもらん	1541.526
2470	5118	はる	1541.517
2471	5119	Rosie	1541.512
2472	5120	ありえみ	1541.496
2473	5121	し	1541.49
2474	5122	おうかゆう	1541.482
2475	5125	てぃむ	1541.438
2476	5128	スカーレット	1541.385
2477	5133	しーざー	1541.293
2478	5134	かんた	1541.287
2479	5136	わいわい	1541.282
2480	5137	コレット	1541.271
2481	5138	ドラスーピン	1541.264
2482	5138	はやて	1541.264
2483	5140	しょうへい	1541.257
2484	5142	ぴか	1541.251
2485	5146	ゆっぴー	1541.192
2486	5147	ケイゴ	1541.141
2487	5153	PAONON	1541.011
2488	5154	リン	1541.005
2489	5155	ケント	1540.995
2490	5157	ダイワ	1540.974
2491	5159	ライ	1540.966
2492	5160	ナギサ	1540.952
2493	5161	ぶんた	1540.947
2494	5165	てぃし	1540.859
2495	5167	ハク	1540.837
2496	5170	タイチメン	1540.809
2497	5173	ドラン	1540.772
2498	5174	チャミスル	1540.752
2499	5175	ハヤテ	1540.734
2500	5176	ミナサメ	1540.727
2501	5177	リクヤ	1540.723
2502	5178	れあぷら	1540.719
2503	5184	シエル	1540.635
2504	5186	アサカ	1540.607
2505	5190	チヤ©	1540.575
2506	5192	カメ	1540.526
2507	5193	ヤンヤ	1540.453
2508	5194	ペンネーム	1540.451
2509	5195	ちん	1540.382
2510	5196	ルカ	1540.371
2511	5198	カルラ	1540.346
2512	5200	スカーレット	1540.322
2513	5201	よしひろ	1540.319
2514	5203	おさかなさま	1540.312
2515	5204	チェルシー	1540.308
2516	5206	キルヒホッフ	1540.291
2517	5207	きどうゆうと	1540.278
2518	5208	ジェノ	1540.276
2519	5209	サコ	1540.261
2520	5210	メテル	1540.254
2521	5217	にっしー	1540.038
2522	5219	ミュウツー	1540.02
2523	5222	ここ	1539.997
2524	5231	けいん	1539.769
2525	5233	くーにゃ	1539.758
2526	5237	ふーた	1539.65
2527	5239	むーんらいと	1539.623
2528	5240	ラルト	1539.622
2529	5241	いのり	1539.615
2530	5242	リョウ	1539.587
2531	5243	ゆっきー	1539.526
2532	5249	つばさ	1539.421
2533	5254	ぼんやり	1539.342
2534	5258	はるちゃ	1539.254
2535	5259	Yushi	1539.22
2536	5260	シルフィソ	1539.196
2537	5262	せう	1539.16
2538	5264	スカーレット	1539.133
2539	5265	たち	1539.123
2540	5266	マサトシ	1539.117
2541	5268	Aqasi	1539.098
2542	5268	たっぴー	1539.098
2543	5270	かのん	1539.087
2544	5271	むにむさん	1539.068
2545	5274	デスティニー	1538.98
2546	5276	みき	1538.972
2547	5277	ブレイヴ	1538.958
2548	5278	ガブ	1538.947
2549	5279	りょー	1538.944
2550	5280	バイオレット	1538.918
2551	5284	ゆうや	1538.895
2552	5286	リキ	1538.887
2553	5288	アイたくわん	1538.861
2554	5289	レア	1538.849
2555	5291	ほむ	1538.799
2556	5292	アヤト	1538.77
2557	5294	スカーレット	1538.766
2558	5295	つか	1538.76
2559	5296	ようへい	1538.747
2560	5297	たなかモナベ	1538.723
2561	5298	ユイ	1538.715
2562	5300	カズキ	1538.671
2563	5305	ゆー	1538.62
2564	5307	くるまえび	1538.595
2565	5308	Leu	1538.568
2566	5309	もぐ	1538.566
2567	5310	アペイリア	1538.541
2568	5313	Habuki	1538.515
2569	5315	Aヲ	1538.509
2570	5317	ルフェイ	1538.439
2571	5321	aoi	1538.394
2572	5322	いしころ	1538.388
2573	5323	レッド	1538.37
2574	5329	ミカツキ	1538.286
2575	5333	royroy	1538.22
2576	5335	モブラ	1538.209
2577	5336	ほんまナエる	1538.184
2578	5336	ゆうと	1538.184
2579	5340	ペラップ	1538.166
2580	5344	ろみい	1538.101
2581	5346	えのりん	1538.062
2582	5347	わか	1538.036
2583	5347	アスラク	1538.036
2584	5355	かねこ	1537.94
2585	5360	のぞむ	1537.885
2586	5364	TON	1537.836
2587	5365	シロガネ	1537.806
2588	5366	かれは	1537.761
2589	5369	しゅうか	1537.662
2590	5370	あき	1537.647
2591	5372	ハマダン	1537.634
2592	5373	ローブ	1537.631
2593	5374	ピコ	1537.613
2594	5375	くりゅう	1537.605
2595	5377	つかさ	1537.581
2596	5378	ちゃんゆり	1537.548
2597	5380	イヴ	1537.523
2598	5381	アネデパミ	1537.51
2599	5384	ぉこめ	1537.492
2600	5386	ゆっけ	1537.48
2601	5387	ふぶき	1537.467
2602	5388	Kiyu	1537.46
2603	5389	アッキー	1537.429
2604	5391	フウカ	1537.401
2605	5392	メイ	1537.386
2606	5396	たーたーい	1537.365
2607	5398	みお	1537.355
2608	5402	うんも	1537.29
2609	5403	しのけん	1537.282
2610	5407	たかひろ	1537.186
2611	5408	ブラック	1537.179
2612	5409	れんか	1537.14
2613	5412	ゆかまん	1537.088
2614	5414	ユッカ	1537.067
2615	5415	TODOHS	1537.063
2616	5416	うり	1537.059
2617	5417	ゆづき	1537.052
2618	5418	もんきー	1537.039
2619	5419	くろがねれん	1537.019
2620	5420	ナオヤ	1537.015
2621	5421	アルミうどん	1536.962
2622	5422	スカーレット	1536.961
2623	5424	バイオレット	1536.933
2624	5425	はる	1536.921
2625	5427	ぴこ	1536.898
2626	5428	MAKX	1536.889
2627	5431	トゥディ	1536.845
2628	5432	ねりあ	1536.837
2629	5434	いけし	1536.832
2630	5435	ハッセー	1536.828
2631	5437	もりりん	1536.816
2632	5438	トヨタ	1536.81
2633	5439	Shinnn	1536.795
2634	5441	FFF	1536.783
2635	5443	モージン	1536.773
2636	5446	カナエル	1536.74
2637	5448	タマやん	1536.703
2638	5450	するめ	1536.663
2639	5451	りょう	1536.661
2640	5455	スミレ	1536.617
2641	5459	あかほりっく	1536.595
2642	5460	セーブハソン	1536.553
2643	5462	ムニ	1536.517
2644	5464	クロウ	1536.503
2645	5465	あどーら	1536.49
2646	5466	トベ	1536.455
2647	5467	タスミ	1536.441
2648	5470	さくら	1536.408
2649	5471	ひまり	1536.394
2650	5473	V	1536.333
2651	5474	M.K	1536.322
2652	5479	あくまこねこ	1536.245
2653	5482	ジュン	1536.225
2654	5485	リータ	1536.195
2655	5488	リラ	1536.148
2656	5493	Rye	1536.127
2657	5497	ポニばやし	1536.06
2658	5500	Kaito	1535.991
2659	5501	むおとめ	1535.949
2660	5506	おぼろげ	1535.867
2661	5507	リュウくん	1535.819
2662	5508	みじんこ	1535.798
2663	5509	シード	1535.785
2664	5512	オキーナ	1535.774
2665	5514	おとぎ	1535.742
2666	5517	Riggna	1535.688
2667	5524	リン	1535.54
2668	5527	むらびとB	1535.508
2669	5528	つき	1535.486
2670	5529	ホクエイ	1535.482
2671	5530	サイトン	1535.474
2672	5531	たちうお	1535.469
2673	5536	とうまこ	1535.397
2674	5537	うめしゅ	1535.383
2675	5539	カーン	1535.369
2676	5541	あおくろ	1535.357
2677	5543	ラピス	1535.309
2678	5544	しょくぱん	1535.305
2679	5547	とぅ-そると	1535.282
2680	5548	もへじ	1535.266
2681	5549	しょーた	1535.235
2682	5550	ペタ	1535.207
2683	5552	フミ	1535.186
2684	5556	らぎ	1535.149
2685	5557	ネネ	1535.141
2686	5562	わかば	1535.04
2687	5566	ツボニシキ	1534.996
2688	5568	EVILOT	1534.949
2689	5569	カルデナ	1534.947
2690	5570	ヤモリ	1534.914
2691	5574	ゆん	1534.817
2692	5575	やんね	1534.733
2693	5576	せつな	1534.694
2694	5577	りるふ	1534.686
2695	5578	ぽめ	1534.647
2696	5578	しいろ	1534.647
2697	5582	Riku。	1534.621
2698	5585	えんじゅ	1534.598
2699	5589	コトリ	1534.571
2700	5590	Savile	1534.564
2701	5591	かずみ	1534.559
2702	5593	セレン	1534.537
2703	5598	らび	1534.469
2704	5602	カナデ	1534.43
2705	5604	シャーリィ	1534.422
2706	5607	アオイ	1534.39
2707	5608	りあむ	1534.388
2708	5613	☆(スター)	1534.26
2709	5616	セトビッチ	1534.224
2710	5618	ひさ	1534.206
2711	5619	ルタお	1534.198
2712	5622	カイト	1534.155
2713	5625	ぞけお	1534.095
2714	5626	じゅんや	1534.094
2715	5627	あつし	1534.091
2716	5628	DAI	1534.083
2717	5629	さくらこ	1534.077
2718	5633	いず	1533.929
2719	5634	ゆに	1533.898
2720	5636	エルメス	1533.876
2721	5637	サーヤ	1533.873
2722	5638	たけを	1533.86
2723	5641	じゅんや	1533.799
2724	5642	ナベ	1533.785
2725	5644	Deli♪	1533.728
2726	5647	あぎろん	1533.709
2727	5657	スタン	1533.618
2728	5666	ホシゾラ	1533.494
2729	5669	たきな	1533.48
2730	5670	アヤノ	1533.478
2731	5672	ギード	1533.459
2732	5673	ねみみにさけ	1533.438
2733	5674	もりや	1533.425
2734	5675	たつむ	1533.417
2735	5677	ハジケリスト	1533.381
2736	5681	イーユ	1533.295
2737	5683	メロ	1533.271
2738	5684	カトカナ	1533.254
2739	5686	KJ13	1533.238
2740	5691	バリーボンズ	1533.188
2741	5693	さとし	1533.159
2742	5694	Nuta	1533.158
2743	5697	アオイ	1533.146
2744	5702	チゥイ	1533.096
2745	5704	タケシ	1533.092
2746	5705	ためちゃん	1533.07
2747	5706	レイ	1533.047
2748	5708	ナスカ	1533.006
2749	5710	あきばねぎ	1532.977
2750	5714	てぃが	1532.914
2751	5715	マサムネ	1532.905
2752	5717	シフォン	1532.865
2753	5718	バイオレット	1532.853
2754	5723	のせまる	1532.781
2755	5727	スカーレット	1532.746
2756	5729	ロア	1532.715
2757	5730	なおと	1532.71
2758	5732	white	1532.661
2759	5734	ミューゼス	1532.632
2760	5735	あろま	1532.608
2761	5740	くさかまさと	1532.541
2762	5744	ユキハ	1532.49
2763	5745	しょうま	1532.487
2764	5746	だーまん	1532.484
2765	5747	Yukuse	1532.466
2766	5750	みえ	1532.421
2767	5754	Aisle	1532.337
2768	5763	ちーちゃん	1532.214
2769	5764	クライン	1532.204
2770	5768	リュー	1532.167
2771	5769	ハヤシダ	1532.159
2772	5770	もんたな	1532.157
2773	5771	ユヅキ	1532.152
2774	5772	V	1532.105
2775	5774	ユウニン	1532.051
2776	5777	しーと	1532.019
2777	5780	ねをぬ	1531.988
2778	5780	カロエナ	1531.988
2779	5782	スバル	1531.983
2780	5785	たぴおか	1531.947
2781	5786	あきら☆	1531.945
2782	5787	ラン	1531.942
2783	5788	ハクボ	1531.939
2784	5789	アルビノ	1531.928
2785	5796	ハル	1531.864
2786	5797	よここ	1531.81
2787	5801	ふくろう	1531.696
2788	5802	SABA	1531.671
2789	5803	よしき	1531.64
2790	5805	メイプル	1531.6
2791	5806	すねえもん	1531.599
2792	5811	パルプンテ	1531.541
2793	5812	うおたつ	1531.538
2794	5812	タカミチ	1531.538
2795	5816	ソラ	1531.489
2796	5817	ルリ	1531.487
2797	5822	バイオレット	1531.455
2798	5826	ぬにっち	1531.439
2799	5828	オカピ	1531.425
2800	5829	イヨリ	1531.419
2801	5832	アブララ	1531.394
2802	5833	ユーモ	1531.364
2803	5834	bugin	1531.33
2804	5835	ガノン	1531.328
2805	5836	kaede	1531.286
2806	5837	もみじ	1531.276
2807	5840	アリーナ	1531.202
2808	5846	アオイ	1531.155
2809	5849	れしか	1531.14
2810	5851	アズリア	1531.113
2811	5852	Prof.M	1531.107
2812	5854	すわくろう	1531.078
2813	5855	じゅん	1531.045
2814	5858	タイユキ	1530.963
2815	5860	エルザ	1530.938
2816	5863	スカーレット	1530.908
2817	5864	だいすけ	1530.873
2818	5865	みやこがね	1530.861
2819	5866	HND	1530.841
2820	5867	ハリーケイン	1530.817
2821	5868	ぱぴこ	1530.814
2822	5873	バイオレット	1530.746
2823	5875	エドワード	1530.736
2824	5880	バイオレット	1530.653
2825	5881	なっつちゃ	1530.649
2826	5883	トモヤ	1530.635
2827	5884	すごめのAI	1530.614
2828	5890	しらねこ	1530.55
2829	5891	シノ	1530.517
2830	5892	かとしねる	1530.482
2831	5893	シャボンだま	1530.469
2832	5895	アオ	1530.444
2833	5896	オレンジ	1530.43
2834	5897	あこがれ	1530.427
2835	5898	ヴィー	1530.399
2836	5899	ヘンリー	1530.394
2837	5904	た	1530.301
2838	5905	ロミヒ	1530.278
2839	5911	1chi	1530.234
2840	5913	だいと	1530.172
2841	5918	ブロント	1530.123
2842	5920	デデンネ	1530.105
2843	5925	ジョニー	1530.061
2844	5927	リョーマ	1530.04
2845	5928	タクヤ	1530.039
2846	5929	にくじゃが	1529.987
2847	5930	パルデア・K	1529.928
2848	5938	おコダ	1529.737
2849	5939	クレハ	1529.719
2850	5940	PLUTO	1529.705
2851	5942	ウノスケ	1529.665
2852	5946	ツバメ	1529.603
2853	5948	アオス	1529.582
2854	5949	Meta	1529.56
2855	5951	リバ	1529.544
2856	5952	クロー	1529.492
2857	5954	アオイ	1529.469
2858	5955	いのひこ	1529.454
2859	5957	ハンク	1529.45
2860	5958	ぱぱ	1529.443
2861	5959	ヤイク	1529.43
2862	5960	そば	1529.41
2863	5961	アズマ	1529.398
2864	5962	イオリ	1529.392
2865	5963	レイズ	1529.379
2866	5966	じーの	1529.331
2867	5971	ちあき	1529.277
2868	5973	スケボウ	1529.26
2869	5975	。すけ	1529.191
2870	5978	やぎさき	1529.175
2871	5979	ハタケ	1529.161
2872	5982	もぉぉぉぉん	1529.146
2873	5983	Tira	1529.135
2874	5984	しらたき	1529.117
2875	5985	よしけい	1529.111
2876	5989	かにかま	1529.092
2877	5993	Usman	1529.033
2878	5995	あかとんぼ	1528.983
2879	5996	ウルシ	1528.964
2880	6004	エアメカ	1528.862
2881	6009	アウェイ	1528.838
2882	6012	Amane	1528.815
2883	6013	ハシヤスメ	1528.789
2884	6015	ロソー	1528.783
2885	6018	ぶるろこむぎ	1528.747
2886	6023	なかむら	1528.698
2887	6025	なおきち	1528.654
2888	6026	リムル	1528.622
2889	6027	てぃー	1528.61
2890	6028	キムチ	1528.608
2891	6032	しょう	1528.569
2892	6036	しろの。	1528.476
2893	6037	なるし	1528.471
2894	6038	だいふく	1528.431
2895	6039	AKIRA	1528.429
2896	6040	ハイジ	1528.425
2897	6042	スカーレット	1528.418
2898	6043	しゅう	1528.406
2899	6045	サザエ	1528.357
2900	6046	リムバレッタ	1528.322
2901	6047	グレビッキー	1528.318
2902	6049	にの	1528.295
2903	6050	MYOM	1528.286
2904	6051	トウフ	1528.279
2905	6052	バンビ	1528.278
2906	6053	まゆ	1528.267
2907	6054	ミズ	1528.262
2908	6059	(;o;)~	1528.209
2909	6060	レン	1528.188
2910	6061	ディヤ	1528.181
2911	6062	ナツハ	1528.174
2912	6063	ショウ	1528.172
2913	6065	くろぼん	1528.15
2914	6066	ともや	1528.136
2915	6068	わるいこ	1528.101
2916	6069	すみれ	1528.098
2917	6070	コト	1528.093
2918	6072	とみい	1528.065
2919	6074	シズ	1528.022
2920	6075	リョウヘイ	1528.021
2921	6078	mijini	1527.994
2922	6079	Koala	1527.963
2923	6082	エース	1527.929
2924	6083	どんぐりKR	1527.92
2925	6084	まさ&みつ	1527.919
2926	6085	りんご	1527.913
2927	6089	ひるまでねる	1527.884
2928	6089	さごぜん	1527.884
2929	6091	まさき	1527.881
2930	6092	レッド	1527.873
2931	6093	クルミ	1527.861
2932	6094	ヨハンナ	1527.859
2933	6095	あらた	1527.848
2934	6096	みゅ～ま	1527.834
2935	6099	やす	1527.822
2936	6100	ともや	1527.821
2937	6103	ぶれっど	1527.788
2938	6104	TSK	1527.766
2939	6107	りん	1527.761
2940	6108	うなちゃん	1527.76
2941	6110	もく	1527.759
2942	6111	ナンバン	1527.754
2943	6113	りゅう	1527.742
2944	6116	サダアキ	1527.733
2945	6117	スカーレット	1527.716
2946	6119	おんせん	1527.706
2947	6121	iPRiDe	1527.685
2948	6123	セララ	1527.656
2949	6124	おふみ	1527.645
2950	6128	ハタ	1527.501
2951	6135	ゆー	1527.446
2952	6137	○・▽・○	1527.431
2953	6139	る	1527.421
2954	6141	カフェイン	1527.396
2955	6145	ケンタ	1527.373
2956	6146	ユータン	1527.37
2957	6150	ブリガロン	1527.327
2958	6152	だいすけ	1527.271
2959	6153	リーリエ	1527.268
2960	6155	レオ	1527.252
2961	6157	OQ	1527.19
2962	6158	けむっそ	1527.187
2963	6159	ももも	1527.178
2964	6160	14ALL	1527.136
2965	6162	やす	1527.095
2966	6163	ポケモン	1527.085
2967	6165	アーニャ	1527.069
2968	6170	りょくちゃむ	1527.028
2969	6172	しじみ	1527.0
2970	6175	エノテラ	1526.969
2971	6176	たくみ	1526.961
2972	6179	バイオレット	1526.935
2973	6180	えぼそ	1526.924
2974	6185	ジーマ	1526.821
2975	6188	ねもりげ	1526.766
2976	6189	リスキー	1526.725
2977	6192	スイッチ	1526.706
2978	6193	くろ	1526.681
2979	6198	クゥすみ	1526.601
2980	6203	アキ	1526.514
2981	6204	みつき	1526.503
2982	6205	バイオレット	1526.498
2983	6209	ネムレルモリ	1526.484
2984	6210	いぬわし	1526.46
2985	6211	ギン	1526.459
2986	6215	オルガ	1526.39
2987	6216	。R	1526.36
2988	6218	むらさき	1526.292
2989	6219	とおらす	1526.291
2990	6222	らみぃ	1526.26
2991	6224	ロット	1526.213
2992	6225	ねっち	1526.179
2993	6229	さず	1526.164
2994	6231	なおと	1526.132
2995	6232	じり	1526.113
2996	6234	とらかど	1526.111
2997	6236	たきまる	1526.093
2998	6238	マコト	1526.088
2999	6240	ヒト	1526.052
3000	6243	RARA	1526.034
3001	6246	アシタ	1526.026
